hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum
210061,44078,MD,210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,21811,Short Term,24047,TRUE,49,49,40,34.5,34.5,-999999,-999999,0,0,40,9,9,7.2,7.2,0,0,,,,294,294,240,207,207,20,19,0,0,240,54,54,43,43,0,0,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,-999999,0,0,0,0,0,-999999,0,-999999,0,0,91,-999999,,,,,0,0,0,-999999,0,0,598,
210034,44078,MD,210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH  HANOVER STREET,BALTIMORE,21225,Short Term,24510,TRUE,156.6,136.6,136.6,123.1,111,15.6,6.6,-999999,-999999,156.6,31.1,22.6,18.1,14.4,-999999,-999999,,,,1096,956,956,862,777,109,46,9,-999999,1096,218,158,127,101,13,5,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,-999999,0,0,0,-999999,-999999,0,0,0,128,55,-999999,12,6,7,8,11,6,-999999,0,-999999,656,
210011,44078,MD,210011,SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,21229,Short Term,24510,TRUE,226.8,214.8,176.4,160.4,152.8,9.4,7,-999999,-999999,188.4,20.4,12.4,15.6,10.2,-999999,-999999,,,,1134,1074,882,802,764,47,35,-999999,-999999,942,102,62,78,51,19,16,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,0,0,0,0,-999999,0,-999999,0,-999999,-999999,0,-999999,0,0,0,0,0,-999999,0,0,0,0,842,
210038,44078,MD,210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,BALTIMORE,21201,Short Term,24510,TRUE,114,114,62.6,51.4,51.4,11.7,5.6,0,0,62.6,15.4,15.4,14.1,14.1,-999999,-999999,,,,798,798,438,360,360,82,39,0,0,438,108,108,99,99,16,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,0,0,0,0,0,0,4,0,,22,0,0,0,0,0,0,0,0,7,0,277,
210056,44078,MD,210056,MEDSTAR GOOD SAMARITAN HOSPITAL,5601 LOCH RAVEN BOULEVARD,BALTIMORE,21239,Short Term,24510,TRUE,185,185,185,158.1,158.1,23.7,10.9,0,0,185,16.1,16.1,10.9,10.9,-999999,-999999,,,,1295,1295,1295,1107,1107,166,76,0,0,1295,113,113,76,76,25,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,9,0,-999999,-999999,0,5,-999999,-999999,0,0,0,161,74,-999999,-999999,11,-999999,24,13,10,9,0,0,663,
210008,44078,MD,210008,MERCY MEDICAL CENTER INC,301 SAINT PAUL PLACE,BALTIMORE,21202,Short Term,24510,TRUE,170,170,149,104.4,104.4,-999999,-999999,0,0,149,15,15,6.7,6.7,-999999,-999999,,,,1190,1190,1043,731,731,25,25,0,0,1043,105,105,47,47,8,8,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,-999999,0,-999999,0,0,68,0,0,0,0,0,0,0,0,0,0,0,739,
210013,44078,MD,210013,"GRACE MEDICAL CENTER, INC",2000 W BALTIMORE STREET,BALTIMORE,21223,Short Term,24510,TRUE,76,76,28,20.6,20.6,0,0,0,0,28,0,0,0,0,0,0,,,,532,532,196,144,144,0,0,0,0,196,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,271,
210024,44078,MD,210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,21218,Short Term,24510,TRUE,211.9,211.9,204.7,144.3,144.3,13,6.6,0,0,204.7,23,23,19.1,19.1,-999999,-999999,,,,1483,1483,1433,1010,1010,91,46,0,0,1433,161,161,134,134,9,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,9,0,0,4,0,-999999,0,-999999,0,0,0,183,55,0,-999999,5,8,12,13,8,6,0,0,738,
210009,44078,MD,210009,"JOHNS HOPKINS HOSPITAL, THE",600 NORTH  WOLFE STREET,BALTIMORE,21287,Short Term,24510,TRUE,935.7,743.7,743.7,749.6,601.1,15.1,14,-999999,-999999,935.7,181.7,112.1,146.1,86,4,-999999,,,,6550,5206,5206,5247,4208,106,98,4,-999999,6550,1272,785,1023,602,28,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,24,-999999,-999999,4,-999999,-999999,7,5,-999999,0,0,113,86,0,6,24,11,11,13,12,9,0,13,1324,
210012,44078,MD,210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,21215,Short Term,24510,TRUE,477.6,,342.6,324.3,305.4,23,8.7,-999999,0,388.6,58.6,34.6,39.9,26.3,4.1,-999999,,,,3343,,2398,2270,2138,161,61,4,0,2720,410,242,279,184,29,12,,,,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,-999999,0,0,0,-999999,-999999,0,0,,44,-999999,-999999,-999999,-999999,4,16,8,7,-999999,-999999,1133,
210002,44078,MD,210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,21201,Short Term,24510,TRUE,1086.9,,,500.3,,,,,,572.9,199,,171.3,,,,,,,7608,,,3502,,,,,,4010,1393,,1199,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,8,,,,,,,,,,,276,51,,,,,,,,,,,1032,
210029,44078,MD,210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,BALTIMORE,21224,Short Term,24510,TRUE,354.4,329.4,326.6,272.1,251.4,12.4,11.7,0,0,351.3,65.7,49.7,56,40.1,4.3,4,,,,2481,2306,2286,1905,1760,87,82,0,0,2459,460,348,392,281,30,28,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0,-999999,0,-999999,-999999,-999999,-999999,-999999,0,0,35,88,0,9,12,4,23,21,6,13,0,-999999,913,
210027,44071,MD,210027,U P M C WESTERN MARYLAND,12500 WILLOWBROOK ROAD,CUMBERLAND,21502,Short Term,24001,TRUE,191,191,173,155.3,155.3,6.3,6.1,0,0,173,28,28,11.3,11.1,-999999,-999999,,,,1337,1337,1211,1087,1087,44,43,0,0,1211,196,196,79,78,13,13,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,0,0,,0,0,-999999,0,0,0,39,-999999,,,0,,-999999,0,0,,0,0,679,
210023,44071,MD,210023,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,21401,Short Term,24003,TRUE,439,,,249,,23.9,9.4,0,0,326,22.1,22.1,22.1,22.6,-999999,-999999,,,,3073,,,1743,,167,66,0,0,2282,155,155,155,113,26,26,,,,7,0,0,7,0,7,7,7,7,7,7,7,7,5,7,7,0,0,0,14,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,,101,-999999,18,49,-999999,-999999,8,8,10,0,0,1488,
210043,44071,MD,210043,UMD BALTIMORE WASHINGTON  MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,21061,Short Term,24003,TRUE,247.3,238.7,238.7,233.4,231.6,38.4,19.9,-999999,0,247.3,29.9,29.9,28.6,28.6,7.1,5.1,,,,1731,1671,1671,1634,1621,269,139,-999999,0,1731,209,209,200,200,50,36,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,1282,
210015,44071,MD,210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,9000 FRANKLIN SQUARE DRIVE,BALTIMORE,21237,Short Term,24005,TRUE,446,429.6,389.6,329.7,304.3,49.7,23.9,-999999,0,406,64,41,45.1,32,8.1,5.4,,,,3122,3007,2727,2308,2130,348,167,5,0,2842,448,287,316,224,57,38,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,26,0,0,-999999,7,4,4,-999999,6,-999999,0,309,136,-999999,5,7,15,17,44,21,26,0,0,1207,
210063,44071,MD,210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,7601 OSLER DRIVE,TOWSON,21204,Short Term,24005,TRUE,142.3,136.4,123,109.1,104.4,26.1,8.1,-999999,0,128.9,13.4,13.4,10.9,10.9,-999999,-999999,,,,996,955,861,764,731,183,57,4,0,902,94,94,76,76,21,4,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,,,,,,,,,,,,52,,,,,,,,,,,723,
210044,44071,MD,210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH  CHARLES STREET,BALTIMORE,21204,Short Term,24005,TRUE,371,357,215,173.4,171.1,20.9,17,0,0,229,24,24,15.7,15.7,-999999,-999999,,,,2597,2499,1505,1214,1198,146,119,0,0,1603,168,168,110,110,19,19,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,19,0,5,-999999,-999999,-999999,-999999,-999999,4,0,0,134,118,0,13,9,7,15,25,19,30,0,-999999,736,
210040,44071,MD,210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,21133,Short Term,24005,TRUE,226.9,,177.9,157.3,157.3,20,7,0,0,177.9,14.4,14.4,10.3,10.3,4.9,-999999,,,,1588,,1245,1101,1101,140,49,0,0,1245,101,101,72,72,34,14,,,,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,,,-999999,-999999,,,,0,0,,30,,-999999,-999999,-999999,-999999,5,9,8,0,0,697,
210039,44071,MD,210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,20678,Short Term,24009,TRUE,81.6,80,61.4,55,55,4.8,-999999,0,0,61.4,6,6,5.2,-999999,-999999,-999999,,,,408,240,307,275,275,24,6,0,0,307,30,30,26,-999999,6,5,,,,5,3,5,5,5,5,5,5,5,5,5,5,5,1,5,5,0,0,0,0,,,,,0,0,,0,0,0,64,9,0,-999999,0,-999999,-999999,-999999,-999999,-999999,0,0,459,
210033,44071,MD,210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,21157,Short Term,24013,TRUE,176,,128,114,111,10.9,-999999,-999999,0,136,10,10,-999999,-999999,-999999,0,,,,1232,,896,798,777,76,18,-999999,0,952,70,70,26,26,8,0,,,,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,,,,,,,,,,0,,37,,,,,,,,,,-999999,655,
210032,44071,MD,210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,21921,Short Term,24015,TRUE,88.7,88.7,78.7,58.4,58.4,6.1,-999999,0,0,78.7,8.9,8.9,5.1,5.1,-999999,0,,,,621,621,551,409,409,43,13,0,0,551,62,62,36,36,-999999,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,-999999,0,-999999,0,0,19,19,0,0,0,0,-999999,-999999,6,8,0,0,353,
210035,44071,MD,210035,UMD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,20646,Short Term,24017,TRUE,122,122,53.3,59.7,55.8,-999999,-999999,0,0,53.3,10.1,7,6.6,6,-999999,-999999,,,,854,610,213,418,279,19,19,0,0,213,71,14,46,42,6,6,,,,7,5,4,7,5,7,7,7,7,4,7,2,7,7,7,7,0,0,0,-999999,-999999,0,-999999,0,0,0,0,0,0,0,,8,,,,,,,,,,-999999,744,
210005,44071,MD,210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,21701,Short Term,24021,TRUE,346.1,265.3,237,177.7,132.6,6.3,-999999,-999999,0,310.4,18,18,8.1,8.1,-999999,-999999,,,,2423,1857,1659,1244,928,44,17,-999999,0,2173,126,126,57,57,5,4,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,,,0,0,0,0,-999999,0,0,55,25,,,,-999999,4,8,5,7,0,-999999,810,
210017,44071,MD,210017,GARRETT COUNTY MEMORIAL HOSPITAL,251 NORTH  FOURTH STREET,OAKLAND,21550,Short Term,24023,FALSE,36,,,10,,-999999,0,0,0,32,4,,-999999,,-999999,,,,,180,,,50,,-999999,0,0,0,160,20,,11,,-999999,,,,,5,0,0,5,0,5,5,5,5,5,5,0,5,0,5,0,0,0,0,0,,0,,,,0,,,0,,0,-999999,,,0,0,0,-999999,0,,0,,0,
210006,44071,MD,210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,501 SOUTH  UNION AVENUE,HAVRE DE GRACE,21078,Short Term,24025,TRUE,87.4,86.6,48.8,41.6,41.8,7,-999999,0,0,50.1,6,6,4.9,4.9,-999999,-999999,,,,612,606,244,291,209,49,16,0,0,351,42,42,34,34,17,12,,,,7,7,5,7,5,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,-999999,0,0,0,-999999,0,0,0,0,,18,0,-999999,0,-999999,4,4,-999999,-999999,0,0,427,
210049,44071,MD,210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,BEL AIR,21014,Short Term,24025,TRUE,228.3,228.3,157.4,139.3,139.3,18.7,10.3,0,0,158.3,25,25,20.3,20.3,6,-999999,,,,1598,1598,1102,975,975,131,72,0,0,1108,175,175,142,142,42,25,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,12,0,-999999,0,-999999,-999999,-999999,-999999,-999999,0,0,,44,-999999,-999999,-999999,-999999,4,7,13,11,0,0,877,
210048,44071,MD,210048,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,21044,Short Term,24027,TRUE,332,290,290,213,199.7,13,12,0,0,332,55,30,25.2,15.8,-999999,-999999,,,,1992,1740,1740,1278,1198,78,72,0,0,1992,330,180,151,95,10,8,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,12,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,72,74,0,9,25,4,5,8,9,14,0,0,945,
210030,44071,MD,210030,UMD SHORE MEDICAL CTR AT CHESTERTOWN,100 BROWN STREET,CHESTERTOWN,21620,Short Term,24029,FALSE,28.3,28.3,10,7.9,7.9,-999999,0,0,0,10,-999999,-999999,-999999,-999999,0,0,,,,198,198,70,55,55,8,0,0,0,70,11,11,-999999,-999999,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,,,,,,,,0,0,0,0,-999999,,,0,0,0,-999999,-999999,0,-999999,0,176,
210004,44071,MD,210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,20910,Short Term,24031,TRUE,444,394,370,342.3,301.7,28.6,27.6,0,0,420,111,61,88,48.3,12.6,12.4,,,,3108,2758,2590,2396,2112,200,193,0,0,2940,777,427,616,338,88,87,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,14,0,0,-999999,5,4,-999999,-999999,-999999,0,0,320,0,0,0,0,0,0,0,0,0,0,0,1044,
210018,44071,MD,210018,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,20832,Short Term,24031,TRUE,171,144,144,87.1,84,12.1,8.7,-999999,-999999,171,38,30,18.7,18.6,4.6,-999999,,,,1197,1008,1008,610,588,85,61,-999999,-999999,1197,266,210,131,130,32,26,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,13,-999999,0,-999999,-999999,-999999,-999999,4,-999999,0,0,197,20,0,-999999,-999999,-999999,-999999,6,4,4,0,0,518,
210057,44071,MD,210057,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,20850,Short Term,24031,TRUE,546,546,431,322,321.1,14.9,6.6,0,0,431,26,26,14.6,14.6,-999999,0,,,,3822,3822,3017,2254,2248,104,46,0,0,3017,182,182,102,102,8,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0,-999999,-999999,-999999,-999999,0,-999999,0,0,0,-999999,99,-999999,6,14,7,16,20,19,16,0,0,1201,
210065,44071,MD,210065,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,GERMANTOWN,20876,Short Term,24031,TRUE,110,102,91,75.7,70.7,6.6,6.1,0,0,99,23,15,13.1,8.1,-999999,-999999,,,,770,714,637,530,495,46,43,0,0,693,161,105,92,57,14,14,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,0,-999999,0,-999999,0,0,-999999,0,0,110,0,0,0,0,0,0,0,0,0,0,0,467,
210022,44071,MD,210022,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN ROAD,BETHESDA,20814,Short Term,24031,TRUE,241.2,236.2,236.2,194.7,194,5,5,0,0,241.2,32,32,24.8,24.8,5,5,,,,1447,1417,1417,1168,1164,30,30,0,0,1447,192,192,149,149,30,30,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,-999999,0,-999999,0,0,0,-999999,0,0,0,0,31,39,0,-999999,-999999,-999999,8,5,12,11,0,0,623,
210051,44071,MD,210051,DOCTORS'  COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,LANHAM,20706,Short Term,24033,TRUE,326,326,211,156.6,156.6,38.4,16.3,0,0,211,39,39,21.4,21.4,9.9,7.9,,,,2282,2282,1477,1096,1096,269,114,0,0,1477,273,273,150,150,69,55,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,-999999,0,0,0,0,0,0,73,46,-999999,-999999,5,-999999,6,10,12,7,0,0,760,
210003,44071,MD,210003,UMD PRINCE GEORGE'S HOSPITAL CTR,3001 HOSPITAL DRIVE,CHEVERLY,20785,Short Term,24033,TRUE,205,205,151.9,125.6,125.6,33.9,19,0,0,151.9,36.3,36.3,34.4,34.4,7.4,7.4,,,,1435,1435,1063,879,879,237,133,0,0,1063,254,254,241,241,52,52,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,12,,-999999,-999999,-999999,6,-999999,,-999999,0,,401,4,,-999999,0,0,-999999,-999999,-999999,,0,,1422,
210062,44071,MD,210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,7503 SURRATTS ROAD,CLINTON,20735,Short Term,24033,TRUE,220.4,206.4,175.9,159.9,154.9,22.7,11.7,0,0,189.7,30.3,25.7,22.1,18.1,5.9,-999999,,,,1543,1445,1231,1119,1084,159,82,0,0,1328,212,180,155,127,41,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0,0,-999999,0,-999999,-999999,-999999,-999999,0,0,192,88,0,11,9,9,11,19,14,15,0,-999999,825,
210016,44071,MD,210016,ADVENTIST HEALTHCARE WHITE OAK MEDICAL CENTER,11890 HEALING WAY,SILVER SPRING,20904,Short Term,24033,TRUE,282,282,247,184.6,184.6,34.4,20.1,0,0,247,26,26,20.7,20.7,5.7,4.6,,,,1974,1974,1729,1292,1292,241,141,0,0,1729,182,182,145,145,40,32,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0,-999999,0,-999999,-999999,-999999,-999999,4,0,0,5,117,0,10,12,14,14,17,21,29,0,0,570,
210060,44071,MD,210060,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,FORT WASHINGTON,20744,Short Term,24033,TRUE,53,53,37,14.9,14.9,-999999,-999999,0,0,37,16,16,-999999,-999999,-999999,-999999,,,,371,371,259,104,104,22,11,0,0,259,112,112,20,20,5,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,-999999,-999999,0,0,0,,0,40,-999999,0,-999999,-999999,-999999,-999999,-999999,-999999,0,,0,395,
210028,44071,MD,210028,MEDSTAR SAINT MARY'S HOSPITAL,25500 POINT LOOKOUT ROAD,LEONARDTOWN,20650,Short Term,24037,TRUE,145,125,125,89.9,85.4,7.1,-999999,-999999,0,145,12,12,6.4,6.4,-999999,-999999,,,,1015,875,875,629,598,50,23,-999999,0,1015,84,84,45,45,11,5,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0,0,0,-999999,0,-999999,-999999,0,0,0,104,81,-999999,13,11,6,8,16,13,13,0,0,667,
210037,44071,MD,210037,UMD SHORE MEDICAL CENTER AT EASTON,219 SOUTH  WASHINGTON STREET,EASTON,21601,Short Term,24041,TRUE,124.6,121.7,64.4,60.3,59.4,7.9,-999999,-999999,-999999,67.3,6.6,7.3,6.1,6.9,-999999,-999999,,,,872,852,451,422,416,55,15,-999999,-999999,471,46,51,43,48,25,11,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,-999999,-999999,0,0,-999999,0,0,0,0,,20,,,0,-999999,5,7,-999999,-999999,-999999,0,1373,
210001,44071,MD,210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,21742,Short Term,24043,TRUE,389,381,247.4,186.6,185.1,25,8.7,-999999,0,255.4,24,24,15.1,15.1,-999999,-999999,,,,2723,2667,1732,1306,1296,175,61,-999999,0,1788,168,168,106,106,22,19,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0,0,-999999,0,-999999,0,-999999,-999999,0,0,49,20,0,-999999,-999999,-999999,-999999,6,4,-999999,0,0,1106,
210019,44071,MD,210019,"TIDALHEALTH PENINSULA REGIONAL, INC",100 EAST CARROLL AVENUE,SALISBURY,21801,Short Term,24045,TRUE,467,467,349,235.6,218.1,9.9,8.9,-999999,0,355,86,86,28.1,28.1,-999999,-999999,,,,3269,3269,2443,1649,1527,69,62,-999999,0,2485,602,602,197,197,9,9,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0,-999999,0,0,-999999,0,0,-999999,0,0,12,-999999,0,0,0,0,0,0,-999999,0,0,0,1487,
210061,44071,MD,210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,21811,Short Term,24047,TRUE,52.3,52.3,44.3,33.4,33.4,-999999,-999999,0,0,44.3,8,8,7.6,7.3,-999999,-999999,,,,366,366,310,234,234,21,19,0,0,310,56,56,53,51,9,9,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,,,,,0,0,0,0,0,0,677,
